reader_id,liked,when,book_id
396,2.0,"03/25/2005, 03:22:44",40
396,3.0,"03/25/2005, 03:21:58",41
396,4.0,"03/25/2005, 03:23:50",46
396,0.5,"03/25/2005, 03:22:55",172
396,1.0,"03/25/2005, 03:22:42",239
396,5.0,"03/25/2005, 03:23:34",254
396,4.5,"03/25/2005, 03:23:41",277
396,4.0,"03/25/2005, 03:22:32",599
396,4.0,"03/25/2005, 03:21:46",618
396,4.5,"03/25/2005, 03:21:21",685
396,1.5,"03/25/2005, 03:22:29",830
396,4.0,"03/25/2005, 03:21:25",867
396,5.0,"03/25/2005, 03:22:09",974
396,0.5,"03/25/2005, 03:20:55",1008
396,0.5,"03/25/2005, 03:22:38",1198
396,3.5,"03/25/2005, 03:21:10",1223
396,2.0,"03/25/2005, 03:22:03",1258
396,3.0,"03/25/2005, 03:22:51",1303
396,3.5,"03/25/2005, 03:21:54",1318
396,3.0,"03/25/2005, 03:21:13",1544
396,4.5,"03/25/2005, 03:22:25",1733
396,3.5,"03/25/2005, 03:21:39",2300
396,4.0,"03/25/2005, 03:23:52",2353
396,1.5,"03/25/2005, 03:21:33",2962
396,4.0,"03/25/2005, 03:22:16",3563
396,2.0,"03/25/2005, 03:22:15",3868
396,4.5,"03/25/2005, 03:23:37",4354
397,5.0,"06/16/2007, 13:05:12",107
397,4.5,"06/16/2007, 13:02:37",198
397,5.0,"06/16/2007, 13:04:07",429
397,4.0,"06/16/2007, 13:17:09",602
397,4.0,"06/16/2007, 13:02:43",816
397,4.5,"06/16/2007, 13:03:13",840
397,5.0,"06/16/2007, 13:16:31",929
397,5.0,"06/16/2007, 13:00:46",942
397,4.0,"06/16/2007, 13:04:04",1280
397,4.5,"06/16/2007, 13:00:34",1429
397,3.0,"06/16/2007, 13:02:56",1760
397,2.5,"06/16/2007, 13:03:08",1772
397,2.0,"06/16/2007, 13:05:06",2525
397,4.0,"06/16/2007, 13:04:58",2997
397,3.5,"06/16/2007, 13:05:32",3015
397,4.0,"06/16/2007, 13:14:45",3778
397,2.5,"06/16/2007, 13:05:59",3998
397,4.0,"06/16/2007, 13:15:57",4170
397,4.5,"06/16/2007, 13:14:51",4675
398,5.0,"07/21/2011, 09:18:33",31
398,3.5,"07/21/2011, 09:14:17",225
398,5.0,"07/21/2011, 09:14:34",684
398,5.0,"07/21/2011, 09:37:38",692
398,5.0,"07/21/2011, 09:14:46",696
398,5.0,"07/21/2011, 09:13:39",785
398,4.5,"07/21/2011, 09:15:19",797
398,5.0,"07/21/2011, 09:25:02",862
398,5.0,"07/21/2011, 09:24:24",898
398,4.5,"07/21/2011, 09:25:56",899
398,5.0,"07/21/2011, 09:26:26",907
398,4.0,"07/21/2011, 09:13:28",976
398,2.0,"07/21/2011, 09:14:02",1390
398,3.5,"07/21/2011, 09:15:40",1601
398,5.0,"07/21/2011, 09:14:51",1616
398,4.0,"07/21/2011, 09:15:07",1670
398,3.0,"07/21/2011, 09:14:58",1845
398,4.0,"07/21/2011, 09:13:53",2078
398,4.0,"07/21/2011, 09:15:14",2231
398,5.0,"07/21/2011, 09:19:52",2258
398,4.0,"07/21/2011, 09:20:15",2400
398,4.0,"07/21/2011, 09:14:21",2552
398,3.5,"07/21/2011, 09:14:41",2912
398,5.0,"07/21/2011, 09:23:32",3617
398,2.5,"07/25/2011, 03:15:12",3778
398,5.0,"07/21/2011, 09:24:17",3979
398,5.0,"07/21/2011, 09:25:50",4145
398,5.0,"07/21/2011, 09:23:39",4369
398,4.0,"07/21/2011, 09:26:41",4696
398,4.5,"07/21/2011, 09:37:13",4760
398,4.0,"07/21/2011, 09:25:30",4900
399,4.0,"12/27/2006, 20:53:48",0
399,3.0,"12/27/2006, 20:52:47",97
399,5.0,"12/27/2006, 20:52:36",224
399,5.0,"12/27/2006, 20:52:07",257
399,5.0,"12/27/2006, 20:51:35",314
399,3.0,"12/27/2006, 20:51:37",418
399,4.0,"12/27/2006, 21:21:41",461
399,2.5,"12/27/2006, 20:53:30",507
399,4.5,"12/27/2006, 20:52:30",510
399,3.5,"12/27/2006, 20:53:03",615
399,5.0,"12/27/2006, 20:53:26",897
399,5.0,"12/27/2006, 20:53:23",899
399,5.0,"12/27/2006, 20:53:25",910
399,3.5,"12/27/2006, 21:21:51",960
399,5.0,"12/27/2006, 20:52:44",968
399,4.5,"12/27/2006, 21:21:55",989
399,0.5,"12/27/2006, 20:53:08",1182
399,5.0,"12/27/2006, 21:23:01",1644
399,5.0,"12/27/2006, 20:51:54",1938
399,4.5,"12/27/2006, 20:52:34",2077
399,0.5,"12/27/2006, 20:51:16",2144
399,3.0,"12/27/2006, 20:51:22",2224
399,4.0,"12/27/2006, 21:23:42",2353
399,5.0,"12/27/2006, 20:52:59",2670
399,3.5,"12/27/2006, 20:52:53",2979
399,5.0,"12/27/2006, 20:52:13",3189
399,4.0,"12/27/2006, 20:53:17",3563
399,4.5,"12/27/2006, 20:51:42",3633
399,0.5,"12/27/2006, 20:53:14",3868
399,5.0,"12/27/2006, 20:51:49",4131
399,5.0,"12/27/2006, 21:24:10",4328
399,5.0,"12/27/2006, 20:52:56",4354
399,4.0,"12/27/2006, 20:51:45",4791
400,5.0,"07/01/2017, 09:54:40",5
400,5.0,"07/01/2017, 09:53:11",43
400,5.0,"07/01/2017, 09:51:25",46
400,5.0,"07/01/2017, 09:49:08",224
400,5.0,"07/01/2017, 09:53:44",254
400,5.0,"07/01/2017, 09:52:21",257
400,5.0,"07/01/2017, 09:49:27",277
400,4.5,"07/01/2017, 09:54:43",314
400,4.5,"07/01/2017, 09:52:56",474
400,5.0,"07/01/2017, 09:53:13",510
400,5.0,"07/01/2017, 09:53:51",520
400,5.0,"07/01/2017, 09:54:01",613
400,5.0,"07/01/2017, 09:52:19",659
400,4.5,"07/01/2017, 09:51:42",793
400,4.5,"07/01/2017, 09:53:48",895
400,5.0,"07/01/2017, 09:49:10",897
400,4.5,"07/01/2017, 09:51:18",898
400,4.5,"07/01/2017, 09:49:18",899
400,5.0,"07/01/2017, 09:49:23",910
400,4.5,"07/01/2017, 09:54:03",913
400,4.5,"07/01/2017, 09:55:13",921
400,4.5,"07/01/2017, 09:53:59",956
400,4.0,"07/01/2017, 09:51:24",968
400,5.0,"07/01/2017, 09:49:20",1938
400,5.0,"07/01/2017, 09:52:18",2224
400,4.0,"07/01/2017, 09:53:03",2670
400,5.0,"07/01/2017, 09:54:25",2941
400,4.5,"07/01/2017, 09:55:17",3557
400,4.0,"07/01/2017, 09:52:34",3633
400,4.0,"07/01/2017, 09:52:30",4791
401,3.5,"11/12/2017, 10:35:50",0
401,2.0,"12/27/2017, 12:58:42",44
401,4.5,"11/12/2017, 10:42:32",205
401,3.5,"12/27/2017, 12:43:22",314
401,3.5,"12/27/2017, 13:02:34",322
401,3.5,"11/12/2017, 10:39:31",483
401,3.0,"12/27/2017, 12:53:31",506
401,3.0,"01/10/2018, 04:57:06",512
401,4.0,"11/12/2017, 10:40:45",618
401,4.0,"01/10/2018, 04:58:58",862
401,3.5,"11/12/2017, 10:34:08",1176
401,2.0,"12/27/2017, 12:58:43",1182
401,3.5,"11/12/2017, 12:00:26",1389
401,3.5,"12/27/2017, 13:04:03",1703
401,3.0,"11/12/2017, 10:09:51",2353
401,4.0,"11/12/2017, 10:14:57",2802
401,4.5,"11/12/2017, 10:14:49",2996
401,3.5,"12/27/2017, 12:57:34",3189
401,4.5,"11/12/2017, 10:20:49",3225
401,3.5,"12/27/2017, 12:41:55",3563
401,3.0,"11/12/2017, 10:33:31",3633
401,3.5,"12/27/2017, 13:05:27",3740
401,4.0,"11/12/2017, 10:15:08",3867
401,5.0,"11/12/2017, 10:20:39",4099
401,3.0,"11/12/2017, 10:33:31",4131
401,3.5,"11/12/2017, 10:23:04",4303
401,3.5,"12/27/2017, 13:00:46",4354
401,3.5,"11/12/2017, 12:01:29",4421
401,4.0,"12/27/2017, 12:51:33",4636
401,3.0,"11/12/2017, 10:33:21",4791
402,3.0,"12/03/1996, 16:28:55",4
402,3.0,"12/03/1996, 16:30:59",8
402,3.0,"12/03/1996, 16:28:24",24
402,3.0,"12/03/1996, 16:28:55",33
402,3.0,"12/04/1996, 08:09:59",43
402,3.0,"12/03/1996, 16:30:17",47
402,5.0,"12/03/1996, 16:34:13",54
402,4.0,"12/03/1996, 16:27:55",84
402,4.0,"12/03/1996, 16:29:37",99
402,3.0,"12/04/1996, 08:06:13",118
402,5.0,"12/03/1996, 17:20:50",138
402,4.0,"12/03/1996, 17:25:04",172
402,3.0,"12/04/1996, 08:07:29",200
402,3.0,"12/03/1996, 17:25:04",254
402,5.0,"12/03/1996, 17:20:50",257
402,4.0,"12/04/1996, 08:08:29",274
402,3.0,"12/04/1996, 08:07:55",287
402,3.0,"12/03/1996, 17:25:04",307
402,4.0,"12/04/1996, 08:06:57",322
402,4.0,"01/06/1997, 20:59:14",333
402,5.0,"12/03/1996, 17:22:05",334
402,5.0,"12/03/1996, 17:20:50",337
402,5.0,"12/03/1996, 17:21:35",378
402,4.0,"12/04/1996, 08:08:30",385
402,4.0,"12/03/1996, 17:22:05",398
402,3.0,"12/04/1996, 08:07:28",412
402,3.0,"12/04/1996, 08:08:30",415
402,4.0,"12/04/1996, 08:06:57",418
402,5.0,"12/03/1996, 17:25:04",436
402,4.0,"12/04/1996, 08:06:57",461
402,4.0,"12/03/1996, 17:21:35",504
402,5.0,"12/03/1996, 17:21:35",505
402,4.0,"12/04/1996, 08:09:03",506
402,5.0,"12/03/1996, 17:21:35",507
402,5.0,"12/03/1996, 17:20:50",510
402,4.0,"12/03/1996, 17:21:35",514
402,3.0,"12/03/1996, 16:33:31",543
402,3.0,"12/03/1996, 16:33:03",555
402,3.0,"01/06/1997, 21:03:08",584
402,3.0,"12/03/1996, 16:27:55",594
402,3.0,"12/03/1996, 16:31:50",598
402,3.0,"12/03/1996, 16:31:32",607
402,5.0,"01/06/1997, 21:03:08",615
402,5.0,"12/03/1996, 16:30:17",621
402,3.0,"12/03/1996, 16:31:32",622
402,3.0,"01/06/1997, 21:00:30",658
402,5.0,"12/03/1996, 17:22:05",793
402,5.0,"12/03/1996, 16:32:17",823
403,5.0,"10/29/2008, 10:27:00",43
403,5.0,"10/29/2008, 10:27:14",97
403,4.0,"10/29/2008, 10:22:28",152
403,5.0,"10/29/2008, 10:27:53",257
403,3.5,"10/29/2008, 10:23:26",784
403,4.0,"10/29/2008, 10:27:29",827
403,4.5,"10/29/2008, 10:26:52",913
403,3.5,"10/29/2008, 10:23:43",959
403,4.0,"10/29/2008, 10:27:04",964
403,4.5,"10/29/2008, 10:26:45",989
403,3.5,"10/29/2008, 10:22:41",1251
403,3.0,"10/29/2008, 10:23:37",1332
403,4.5,"10/29/2008, 10:27:10",1733
403,3.5,"10/29/2008, 10:23:15",1819
403,4.5,"10/29/2008, 10:22:47",1825
403,4.5,"10/29/2008, 10:26:59",1882
403,2.5,"10/29/2008, 10:22:47",1986
403,2.0,"10/29/2008, 10:22:34",2044
403,3.0,"10/29/2008, 10:23:10",2076
403,3.0,"10/29/2008, 10:22:22",2155
403,4.5,"10/29/2008, 10:27:22",2263
403,4.0,"10/29/2008, 10:22:57",2347
403,3.5,"10/29/2008, 10:23:10",2414
403,3.5,"10/29/2008, 10:23:03",2510
403,4.0,"10/29/2008, 10:23:43",2523
403,3.0,"10/29/2008, 10:22:33",2761
403,4.5,"10/29/2008, 10:28:01",4900
404,4.0,"07/26/1996, 19:13:26",10
404,4.0,"07/26/1996, 19:14:09",16
404,3.0,"07/26/1996, 19:11:34",20
404,4.0,"07/26/1996, 19:11:04",32
404,3.0,"07/26/1996, 19:16:35",33
404,3.0,"07/26/1996, 19:11:04",43
404,4.0,"07/26/1996, 19:15:41",55
404,3.0,"07/26/1996, 19:16:17",93
404,4.0,"07/26/1996, 19:10:32",97
404,4.0,"07/26/1996, 19:14:39",116
404,3.0,"07/26/1996, 19:13:47",124
404,4.0,"07/26/1996, 19:09:44",134
404,3.0,"07/26/1996, 19:08:40",138
404,3.0,"07/26/1996, 19:14:39",144
404,4.0,"07/26/1996, 19:10:11",156
404,3.0,"07/26/1996, 19:16:17",163
404,3.0,"07/26/1996, 19:13:47",166
404,3.0,"07/26/1996, 19:14:39",172
404,4.0,"07/26/1996, 19:10:11",176
404,3.0,"07/26/1996, 19:15:41",191
404,3.0,"07/26/1996, 19:12:56",202
404,3.0,"07/26/1996, 19:15:03",225
404,3.0,"07/26/1996, 19:15:03",228
404,3.0,"07/26/1996, 19:12:08",229
404,3.0,"07/26/1996, 19:17:01",234
404,3.0,"07/26/1996, 19:17:01",235
404,3.0,"07/26/1996, 19:16:17",239
404,3.0,"07/26/1996, 19:09:44",253
404,3.0,"07/26/1996, 19:08:14",257
404,3.0,"07/26/1996, 19:12:31",274
404,3.0,"07/26/1996, 19:09:05",275
404,4.0,"07/26/1996, 19:09:05",277
404,3.0,"07/26/1996, 19:10:11",297
404,4.0,"07/26/1996, 19:08:40",307
404,3.0,"07/26/1996, 19:13:27",308
404,4.0,"07/26/1996, 19:10:32",314
404,4.0,"07/26/1996, 19:13:26",315
404,3.0,"07/26/1996, 19:11:04",322
404,3.0,"07/26/1996, 19:11:34",325
404,3.0,"07/26/1996, 19:17:29",326
404,4.0,"07/26/1996, 19:12:08",334
404,3.0,"07/26/1996, 19:08:14",337
404,3.0,"07/26/1996, 19:09:44",378
404,4.0,"07/26/1996, 19:12:31",383
404,3.0,"07/26/1996, 19:11:04",395
404,4.0,"07/26/1996, 19:09:44",398
404,3.0,"07/26/1996, 19:15:20",412
404,4.0,"07/26/1996, 19:11:04",418
404,4.0,"07/26/1996, 19:12:31",436
404,3.0,"07/26/1996, 19:16:17",443
404,4.0,"07/26/1996, 19:14:39",444
404,3.0,"07/26/1996, 19:17:01",450
404,4.0,"07/26/1996, 19:19:03",461
404,4.0,"07/26/1996, 19:12:56",472
404,3.0,"07/26/1996, 19:13:26",485
404,3.0,"07/26/1996, 19:12:56",505
404,4.0,"07/26/1996, 19:08:40",506
404,4.0,"07/26/1996, 19:08:14",508
404,4.0,"07/26/1996, 19:09:44",510
404,3.0,"07/26/1996, 19:13:26",514
405,4.0,"01/25/2011, 09:40:06",15
405,4.0,"03/06/2011, 11:19:12",24
405,4.5,"01/25/2011, 08:12:44",31
405,4.0,"01/25/2011, 09:58:17",62
405,4.0,"01/25/2011, 08:53:48",97
405,4.5,"02/23/2011, 09:13:00",98
405,3.5,"01/25/2011, 12:20:58",163
405,4.0,"01/25/2011, 08:37:05",176
405,3.5,"01/25/2011, 14:13:00",191
405,3.5,"01/25/2011, 09:01:19",217
405,5.0,"01/25/2011, 09:09:13",249
405,4.0,"01/25/2011, 09:16:10",254
405,4.5,"01/25/2011, 08:37:42",257
405,3.5,"01/25/2011, 11:59:26",303
405,4.0,"01/25/2011, 11:14:01",328
405,4.0,"01/25/2011, 09:44:22",347
405,3.5,"01/25/2011, 08:46:38",385
405,4.5,"03/06/2011, 11:20:02",474
405,4.5,"01/25/2011, 09:42:00",563
405,3.5,"03/31/2011, 05:37:32",581
405,4.5,"01/25/2011, 08:39:43",602
405,4.5,"01/25/2011, 09:22:26",819
405,4.0,"01/25/2011, 11:25:37",823
405,4.0,"01/25/2011, 08:37:57",827
405,4.0,"01/25/2011, 09:28:10",838
405,4.0,"03/01/2011, 09:55:36",900
405,4.5,"01/25/2011, 08:22:44",906
405,3.5,"02/23/2011, 12:23:25",909
405,4.5,"01/25/2011, 09:11:17",913
405,4.0,"03/15/2011, 05:30:13",914
405,3.5,"01/25/2011, 11:47:24",915
405,4.5,"01/25/2011, 08:49:32",922
405,4.5,"01/25/2011, 11:35:50",932
405,4.0,"01/25/2011, 09:50:09",939
405,4.0,"01/25/2011, 14:06:05",945
405,3.5,"04/21/2011, 11:32:33",950
405,3.0,"01/25/2011, 09:50:30",953
405,4.0,"03/06/2011, 11:18:52",992
405,3.5,"01/25/2011, 15:19:53",1070
405,4.0,"01/25/2011, 08:03:52",1121
405,4.0,"01/25/2011, 10:02:52",1217
405,4.0,"01/25/2011, 08:14:33",1223
405,4.0,"01/25/2011, 11:32:19",1257
405,3.0,"02/23/2011, 12:41:54",1294
405,3.5,"01/25/2011, 08:51:10",1297
405,4.0,"01/25/2011, 06:49:27",1332
405,4.5,"01/25/2011, 09:03:38",1374
405,3.5,"04/07/2011, 22:58:22",1495
405,4.5,"03/24/2011, 01:24:54",1540
405,4.0,"02/03/2011, 05:55:14",1566
405,3.5,"01/25/2011, 09:29:52",1733
405,4.5,"01/25/2011, 08:28:32",1938
405,4.0,"01/25/2011, 08:08:45",2125
405,4.0,"01/25/2011, 08:17:33",2224
405,3.0,"01/25/2011, 11:54:27",2284
405,3.5,"01/25/2011, 10:40:27",2300
405,4.5,"01/25/2011, 14:11:02",2386
405,4.0,"01/25/2011, 08:44:15",2505
405,4.0,"01/25/2011, 08:08:42",2544
405,4.0,"01/25/2011, 11:43:43",2550
405,4.5,"01/25/2011, 08:25:34",2637
405,5.0,"01/25/2011, 08:02:43",2734
405,3.5,"01/25/2011, 12:09:39",2916
405,4.0,"02/23/2011, 12:10:57",2941
405,4.0,"03/24/2011, 01:35:03",2992
405,3.5,"01/25/2011, 15:09:03",3002
405,4.5,"05/05/2011, 04:30:43",3083
405,4.5,"01/25/2011, 08:11:20",3136
405,4.0,"03/06/2011, 11:19:30",3147
405,3.0,"01/25/2011, 09:49:37",3394
405,4.5,"01/25/2011, 08:03:15",3539
405,4.0,"01/25/2011, 14:39:35",3557
405,4.0,"01/25/2011, 15:24:51",4068
405,3.5,"01/25/2011, 11:14:43",4153
405,4.0,"01/25/2011, 09:53:08",4174
405,4.0,"03/24/2011, 01:01:34",4574
405,4.5,"03/24/2011, 00:28:29",4690
405,4.0,"01/25/2011, 08:03:29",4713
405,3.5,"03/06/2011, 13:30:21",4775
405,4.0,"01/25/2011, 14:03:51",4781
405,4.0,"01/25/2011, 13:37:40",4842
405,3.5,"03/24/2011, 03:02:48",4861
405,4.5,"01/25/2011, 14:04:13",4907
406,4.0,"02/06/2011, 11:28:11",113
406,4.0,"02/06/2011, 11:26:35",225
406,3.0,"02/06/2011, 11:26:52",239
406,1.0,"02/06/2011, 11:27:30",464
406,3.0,"02/06/2011, 11:27:09",587
406,3.5,"02/06/2011, 11:27:04",780
406,1.5,"02/06/2011, 11:26:18",980
406,3.0,"02/06/2011, 11:28:06",1188
406,2.0,"02/06/2011, 11:27:56",1234
406,2.0,"02/06/2011, 11:26:47",1479
406,0.5,"02/06/2011, 11:26:22",1562
406,5.0,"02/06/2011, 11:28:31",1585
406,3.0,"02/06/2011, 11:28:34",1594
406,3.5,"02/06/2011, 11:26:58",2021
406,3.5,"02/06/2011, 11:27:47",2042
406,5.0,"02/06/2011, 11:29:55",3981
407,4.0,"02/19/2015, 21:32:44",224
407,3.0,"02/19/2015, 21:40:33",254
407,3.0,"02/19/2015, 21:40:36",793
407,4.0,"02/19/2015, 21:32:49",897
407,3.0,"02/19/2015, 21:39:36",938
407,4.0,"02/19/2015, 21:32:54",989
407,4.0,"02/19/2015, 21:40:22",1502
407,5.0,"02/19/2015, 21:32:51",1938
407,5.0,"02/19/2015, 21:40:14",2224
407,5.0,"02/19/2015, 21:33:09",3633
407,5.0,"02/19/2015, 21:33:20",3868
407,5.0,"02/19/2015, 21:33:11",4131
407,4.0,"02/19/2015, 21:33:18",4421
407,5.0,"02/19/2015, 21:32:59",4791
408,4.5,"07/08/2016, 02:38:48",9
408,3.5,"07/26/2016, 17:33:19",18
408,3.5,"01/13/2017, 08:41:15",40
408,3.5,"07/22/2016, 07:04:15",138
408,4.0,"08/30/2016, 15:08:13",224
408,3.5,"08/05/2016, 02:43:21",275
408,4.5,"08/11/2016, 16:45:32",277
408,4.5,"07/12/2016, 05:12:05",302
408,4.5,"07/10/2016, 20:02:26",455
408,5.0,"07/10/2016, 19:53:46",596
408,4.0,"07/15/2016, 04:13:01",793
408,3.5,"09/03/2016, 19:04:28",815
408,4.0,"08/30/2016, 15:08:16",897
408,5.0,"07/01/2016, 20:18:44",899
408,4.0,"08/30/2016, 15:08:20",910
408,5.0,"07/05/2016, 00:05:14",963
408,5.0,"07/13/2016, 07:10:09",970
408,4.5,"07/06/2016, 19:32:30",976
408,5.0,"07/12/2016, 01:07:21",989
408,4.0,"07/12/2016, 01:08:53",1153
408,4.0,"07/06/2016, 19:46:26",1283
408,4.0,"01/13/2017, 08:38:12",1291
408,3.5,"07/26/2016, 17:36:50",1390
408,4.0,"07/05/2016, 17:12:22",1690
408,4.5,"07/06/2016, 18:24:05",1772
408,4.0,"09/17/2016, 18:20:46",1815
408,4.5,"07/26/2016, 18:58:25",1938
408,3.5,"07/09/2016, 18:46:03",2043
408,5.0,"07/05/2016, 17:04:06",2096
408,4.5,"07/05/2016, 17:04:37",2284
408,3.5,"09/27/2016, 12:03:39",2300
408,5.0,"07/01/2016, 20:06:18",2391
408,5.0,"07/02/2016, 19:08:37",2650
408,4.5,"07/04/2016, 18:07:03",2670
408,4.0,"09/17/2016, 18:35:33",2729
408,4.5,"07/06/2016, 18:37:14",2887
408,3.5,"07/02/2016, 19:20:16",2979
408,4.0,"07/10/2016, 19:24:52",3212
408,3.5,"07/12/2016, 18:45:36",3413
408,4.0,"10/05/2016, 18:07:05",3442
408,5.0,"07/01/2016, 20:15:23",3633
408,4.0,"07/13/2016, 07:17:15",3660
408,5.0,"07/01/2016, 17:22:07",3671
408,4.5,"07/13/2016, 07:06:14",3849
408,5.0,"07/01/2016, 20:15:25",4131
408,3.5,"07/13/2016, 07:07:39",4461
408,5.0,"07/02/2016, 19:07:34",4474
408,3.5,"07/13/2016, 06:58:00",4519
408,4.0,"07/13/2016, 07:09:11",4554
408,4.0,"07/01/2016, 22:28:17",4600
408,4.0,"07/01/2016, 20:19:57",4786
408,5.0,"07/01/2016, 20:15:16",4791
408,4.0,"07/04/2016, 23:55:09",4881
409,4.0,"09/15/2000, 09:51:59",35
409,5.0,"09/16/2000, 08:19:43",98
409,4.0,"09/15/2000, 09:35:33",190
409,5.0,"09/15/2000, 09:51:18",201
409,4.0,"09/03/2000, 01:40:21",224
409,5.0,"09/16/2000, 08:12:23",257
409,4.0,"09/16/2000, 07:50:01",277
409,3.0,"09/03/2000, 01:40:21",409
409,5.0,"09/15/2000, 09:49:02",489
409,4.0,"09/16/2000, 07:50:01",510
409,5.0,"09/16/2000, 08:12:23",520
409,4.0,"09/16/2000, 07:50:30",561
409,3.0,"09/15/2000, 09:38:10",620
409,5.0,"09/03/2000, 03:29:19",659
409,5.0,"09/15/2000, 09:47:32",692
409,4.0,"09/16/2000, 08:13:37",694
409,5.0,"09/16/2000, 08:20:11",701
409,2.0,"09/15/2000, 09:49:02",715
409,5.0,"09/15/2000, 09:39:21",741
409,4.0,"09/03/2000, 03:40:44",815
409,5.0,"09/03/2000, 03:41:19",816
409,5.0,"09/03/2000, 03:41:57",817
409,3.0,"09/03/2000, 03:40:44",819
409,3.0,"09/15/2000, 09:36:33",831
409,3.0,"09/03/2000, 03:42:42",853
409,5.0,"09/03/2000, 03:41:19",862
409,5.0,"09/16/2000, 07:50:01",895
409,5.0,"09/03/2000, 03:43:35",896
409,5.0,"09/15/2000, 09:51:18",898
409,5.0,"09/16/2000, 11:43:24",913
409,4.0,"09/16/2000, 11:41:01",919
409,5.0,"09/16/2000, 07:42:08",921
409,5.0,"09/16/2000, 08:13:37",925
409,5.0,"09/16/2000, 08:13:37",928
409,5.0,"09/03/2000, 03:40:44",929
409,5.0,"09/03/2000, 03:40:44",933
409,4.0,"09/16/2000, 08:19:43",940
409,3.0,"09/03/2000, 03:41:19",942
409,5.0,"09/16/2000, 08:19:43",945
409,4.0,"09/15/2000, 09:50:10",954
409,4.0,"09/15/2000, 09:49:46",957
409,4.0,"09/15/2000, 09:50:10",963
409,5.0,"09/15/2000, 09:47:08",974
409,4.0,"09/03/2000, 03:40:44",976
409,5.0,"09/15/2000, 09:47:08",1001
409,4.0,"09/15/2000, 09:49:46",1004
409,4.0,"09/03/2000, 03:42:42",1062
409,4.0,"09/15/2000, 09:47:08",1073
409,4.0,"09/15/2000, 09:40:14",1149
409,4.0,"09/16/2000, 08:20:11",1276
409,2.0,"09/15/2000, 09:36:33",1392
409,5.0,"09/16/2000, 08:20:32",1428
409,3.0,"09/15/2000, 09:39:44",1487
409,2.0,"09/03/2000, 01:40:52",1502
409,5.0,"09/15/2000, 09:51:59",1528
409,5.0,"09/03/2000, 03:41:57",1570
409,4.0,"09/16/2000, 08:20:11",1701
409,5.0,"09/15/2000, 09:37:52",1724
409,4.0,"09/15/2000, 09:51:59",1753
409,3.0,"09/03/2000, 03:42:42",1762
409,3.0,"09/15/2000, 09:36:08",1770
409,2.0,"09/15/2000, 09:40:39",1795
409,3.0,"09/15/2000, 09:40:39",1869
409,3.0,"09/15/2000, 09:39:22",1871
409,4.0,"10/15/2000, 02:58:26",1873
409,2.0,"09/15/2000, 09:36:08",1915
409,2.0,"09/15/2000, 11:46:00",1946
409,2.0,"09/15/2000, 09:39:44",1958
409,5.0,"09/15/2000, 09:36:33",1959
409,4.0,"09/15/2000, 11:47:03",1996
409,4.0,"09/15/2000, 09:34:40",2013
409,2.0,"09/15/2000, 09:37:16",2016
409,1.0,"09/15/2000, 09:35:15",2021
409,4.0,"09/15/2000, 09:34:40",2026
409,3.0,"09/15/2000, 09:41:06",2029
409,4.0,"09/15/2000, 09:34:15",2030
409,2.0,"09/15/2000, 09:35:15",2034
409,2.0,"09/15/2000, 11:45:34",2036
409,3.0,"09/15/2000, 09:37:16",2037
409,2.0,"09/15/2000, 09:40:14",2044
409,2.0,"09/15/2000, 09:40:39",2077
409,3.0,"09/15/2000, 09:35:15",2083
409,1.0,"09/15/2000, 09:36:08",2085
409,3.0,"09/03/2000, 03:42:42",2088
409,3.0,"09/03/2000, 03:41:19",2093
409,5.0,"09/15/2000, 09:50:10",2100
409,2.0,"09/15/2000, 11:46:00",2110
409,5.0,"09/15/2000, 09:34:15",2144
409,3.0,"09/15/2000, 09:36:33",2164
409,4.0,"09/15/2000, 09:35:15",2189
409,4.0,"09/15/2000, 09:51:18",2236
409,3.0,"10/15/2000, 02:58:55",2257
409,3.0,"09/15/2000, 09:36:08",2271
409,5.0,"09/03/2000, 03:40:44",2288
409,4.0,"09/03/2000, 03:42:42",2291
409,1.0,"09/03/2000, 01:40:52",2298
409,4.0,"09/03/2000, 03:41:57",2339
409,3.0,"09/15/2000, 09:38:26",2390
409,4.0,"09/15/2000, 09:37:16",2391
409,4.0,"09/03/2000, 03:42:42",2408
409,3.0,"09/15/2000, 09:39:22",2419
409,4.0,"09/03/2000, 03:41:57",2430
409,3.0,"09/15/2000, 09:40:39",2458
409,3.0,"09/15/2000, 09:35:15",2473
409,5.0,"09/15/2000, 09:47:32",2511
409,5.0,"09/03/2000, 03:41:19",2512
409,5.0,"09/15/2000, 09:41:06",2521
409,5.0,"09/03/2000, 03:41:57",2552
409,4.0,"09/16/2000, 08:13:37",2589
409,4.0,"09/03/2000, 03:40:44",2615
409,2.0,"09/03/2000, 03:43:35",2617
409,5.0,"09/03/2000, 01:40:21",2631
409,4.0,"09/15/2000, 09:36:08",2642
409,2.0,"09/03/2000, 03:43:35",2676
409,5.0,"09/15/2000, 09:51:18",2729
409,3.0,"09/15/2000, 09:38:26",2803
409,5.0,"09/03/2000, 03:43:35",2809
409,5.0,"09/03/2000, 03:42:42",2846
409,4.0,"09/15/2000, 11:42:17",2847
409,5.0,"09/15/2000, 11:42:17",2848
409,4.0,"09/15/2000, 11:41:20",2863
409,5.0,"09/03/2000, 03:41:57",2864
409,5.0,"09/15/2000, 11:40:45",2873
409,4.0,"09/15/2000, 11:40:06",2887
